IDENTSTF,CODE_PREC,H_ELLIP,MAT,NUMERO,INDICE,RESEAU,RATTACH
BLP_INFRA_GEOREP.221,OBS,136.344,BF,32-  4,./,BLP_INFRA_GEODESIE,RDNC
BLP_INFRA_GEOREP.222,ADAP,,BF,32-  4,a,BLP_INFRA_GEODESIE,RDNC
BLP_INFRA_GEOREP.223,OBS,132.83,BF,32-  7,./,BLP_INFRA_GEODESIE,RDNC
BLP_INFRA_GEOREP.224,ADAP,,CORNIERE,32-  7,a,BLP_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.129,ADAP,,BF,19-  5,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.130,ADAP,,CORNIERE,19-  5,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.411,ADAP,,BF,19-  8,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.412,ADAP,,CORNIERE,19-  8,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.131,OBS,90.024,BF,19-  9,./,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.132,ADAP,,TUBE,19-  9,a,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.413,ADAP,,BF,19- 13,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.428,ADAP,,CLOU SUR ROCHER,19- 13,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.429,ADAP,,FER CIM,19- 13,b,POYA,GEODESIE,
BRL_INFRA_GEOREP.414,ADAP,,BF,19- 14,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.430,ADAP,,CORNIERE,19- 14,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.415,ADAP,,BF,19- 17,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.431,ADAP,,CORNIERE,19- 17,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.133,OBS,85.199,BF,19- 20,./,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.417,ADAP,,BF,19- 21,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.134,OBS,87.262,BF,19- 24,./,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.399,OBS,118.191,BF,19- 25,a,POYA,GEODESIE,RBNC
BRL_INFRA_GEOREP.400,OBS,119.491,RBpm SUR STELE,19- 25,b,POYA,GEODESIE,RBNC
BRL_INFRA_GEOREP.401,OBS,120.705,RBGM SUR RESERVOIR,19- 25,c,POYA,GEODESIE,RBNC
BRL_INFRA_GEOREP.135,OBS,112.139,BF,19- 26,./,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.136,ADAP,,BF,19- 29,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.137,ADAP,,CORNIERE,19- 29,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.138,ADAP,,BF,19- 32,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.139,ADAP,,CORNIERE,19- 32,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.140,ADAP,,RB SUR ROCHER,19- 32,b,POYA,GEODESIE,
BRL_INFRA_GEOREP.141,ADAP,,BF,19- 33,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.142,ADAP,,TUBE,19- 33,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.143,OBS,194.767,BF,19- 35,./,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.144,ADAP,,CORNIERE,19- 35,a,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.416,ADAP,,BF,19- 36,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.145,OBS,126.702,BF,19- 37,./,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.146,ADAP,,CORNIERE,19- 37,a,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.147,ADAP,,BF,19- 38,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.148,ADAP,,TUBE,19- 38,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.418,ADAP,,BF,19- 40,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.432,ADAP,,CORNIERE,19- 40,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.149,ADAP,,BF,19- 41,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.150,ADAP,,TUBE,19- 41,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.151,OBS,178.139,BF,19- 42,b,POYA,GEODESIE,RBNC
BRL_INFRA_GEOREP.402,OBS,178.239,BF,19- 42,a,POYA,GEODESIE,RBNC
BRL_INFRA_GEOREP.403,OBS,177.492,RBGM SUR BLOC BETON,19- 42,c,POYA,GEODESIE,RBNC
BRL_INFRA_GEOREP.152,OBS,143.449,BF,19- 43,./,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.153,ADAP,,BF,19- 43,a,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.118,OBS,112.29,BF,19- 45,./,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.419,ADAP,,BF,19- 46,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.154,OBS,222.199,BF,19- 47,./,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.155,ADAP,,FER CIM,19- 47,a,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.156,OBS,167.632,BF,19- 49,./,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.157,ADAP,,FER CIM,19- 49,a,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.158,ADAP,,CORNIERE,19- 49,b,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.159,ADAP,,BF,19- 53,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.160,ADAP,,FER CIM,19- 53,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.161,OBS,187.011,BF,19- 54,./,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.162,ADAP,,TUBE,19- 54,a,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.420,ADAP,,BF,19- 55,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.433,ADAP,,CLOU SUR ROCHER,19- 55,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.421,ADAP,,BF,19- 56,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.163,ADAP,,BF,19-201,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.164,ADAP,,BF,19-202,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.165,ADAP,,BF,19-203,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.166,ADAP,,TUBE,19-203,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.404,ADAP,,BF,19-IV - 501,b,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.405,ADAP,,TUBE,19-IV - 501,c,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.167,OBS,171.424,BF,20-  2,./,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.168,ADAP,,FER CIM,20-  2,a,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.113,ADAP,,BF,20-  3,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.114,ADAP,,CLOU CIM,20-  3,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.115,ADAP,,RAIL,20-  3,b,POYA,GEODESIE,
BRL_INFRA_GEOREP.169,OBS,901.73,BF,20-  4,./,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.170,ADAP,,CORNIERE,20-  4,a,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.171,ADAP,,TUBE,20-  4,b,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.422,ADAP,,BF,20-  6,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.172,ADAP,,CORNIERE,20-  7,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.442,OBS,188.410,RBGM SUR BLOC BETON,20-  8,a,POYA,GEODESIE,RBNC
BRL_INFRA_GEOREP.443,OBS,178.328,BF,20-  8,b,POYA,GEODESIE,RBNC
BRL_INFRA_GEOREP.119,OBS,184.6014,BF,20-  9,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.120,ADAP,,TUBE,20-  9,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.173,ADAP,,BF,20- 11,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.174,ADAP,,FER CIM,20- 11,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.175,ADAP,,BF,20- 13,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.176,ADAP,,RB,20- 13,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.177,ADAP,,FER CIM,20- 13,b,POYA,GEODESIE,
BRL_INFRA_GEOREP.406,OBS,195.108,BF,20- 15,a,POYA,GEODESIE,RBNC
BRL_INFRA_GEOREP.407,OBS,199.311,RBGM,20- 15,b,POYA,GEODESIE,RBNC
BRL_INFRA_GEOREP.121,OBS,221.425,BF,20- 16,./,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.116,OBS,291.39,BF,20- 18,./,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.117,ADAP,,FER CIM,20- 18,a,POYA,GEODESIE,RDNC
BRL_INFRA_GEOREP.178,ADAP,,BF,20- 19,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.179,ADAP,,BF,20- 20,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.180,ADAP,,RB SUR ROCHER,20- 20,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.444,OBS,174.334,LE CAP - GPS PERMANENT,20- 21,a,BRL_INFRA_GEODESIE,RBNC
BRL_INFRA_GEOREP.445,OBS,141.554,CLOU ARPENTEUR,20- 21,b,BRL_INFRA_GEODESIE,RBNC
BRL_INFRA_GEOREP.446,OBS,142.536,RBpm DANS TUBE CIM,20- 21,c,BRL_INFRA_GEODESIE,RBNC
BRL_INFRA_GEOREP.447,OBS,145.605,VIS SUR TOIT,20- 21,d,BRL_INFRA_GEODESIE,RBNC
BRL_INFRA_GEOREP.181,ADAP,,BF,20- 23,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.182,ADAP,,RB SUR ROCHER,20- 23,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.2,OBS,223.883,BF,20- 25,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.183,OBS,168.482,BF,20- 26,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.184,ADAP,,FER DANS TAS PIERRES,20- 26,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.122,ADAP,,BF,20- 27,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.123,ADAP,,FER DANS TAS PIERRES,20- 27,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.185,ADAP,,BF,20- 29,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.124,ADAP,,BF,20- 30,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.125,ADAP,,FER CIM,20- 30,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.186,ADAP,,BF,20- 31,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.187,ADAP,,CLOU SUR SOUCHE,20- 31,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.188,ADAP,,CLOU SUR SOUCHE,20- 31,b,POYA,GEODESIE,
BRL_INFRA_GEOREP.189,OBS,170.646,BF,20- 33,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.190,ADAP,,FER DANS TAS PIERRES,20- 33,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.191,ADAP,,RAIL,20- 34,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.126,ADAP,,TUBE,20- 38,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.127,ADAP,,BF,20- 39,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.128,ADAP,,FER CIM,20- 39,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.423,ADAP,,BF,20- 40,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.434,ADAP,,FER CIM,20- 40,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.435,ADAP,,RAIL DANS TAS PIERRES,20- 40,b,POYA,GEODESIE,
BRL_INFRA_GEOREP.83,ADAP,,FER DANS TAS PIERRES,20- 41,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.84,ADAP,,BF,20- 41,b,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.192,OBS,503.061,BF,20- 44,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.193,ADAP,,FER DANS TAS PIERRES,20- 44,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.424,ADAP,,BF,20- 45,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.436,ADAP,,FER CIM,20- 45,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.194,OBS,243.349,BF,20- 46,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.85,ADAP,,CORNIERE,20- 51,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.86,ADAP,,RB SUR ROCHER,20- 51,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.425,ADAP,,BF,20- 53,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.437,ADAP,,FER DANS TAS PIERRES,20- 53,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.195,OBS,236.748,TUBE,20- 56,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.87,ADAP,,RB SUR ROCHER,20- 59,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.88,ADAP,,CROIX GRAVEE SUR RADIER,20- 59,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.3,OBS,921.37,BF,20- 61,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.4,ADAP,,RBGM SUR ROCHER,20- 61,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.5,ADAP,,CROIX DU CALVAIRE,20- 61,c,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.426,ADAP,,BF,20- 62,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.438,ADAP,,FER CIM,20- 62,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.427,ADAP,,BF,20- 64,./,POYA,GEODESIE,
BRL_INFRA_GEOREP.439,ADAP,,FER DANS TAS PIERRES,20- 64,a,POYA,GEODESIE,
BRL_INFRA_GEOREP.196,OBS,320.749,BF,20- 66,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.6,ADAP,,BF,20- 67,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.7,ADAP,,FER CIM,20- 67,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.197,ADAP,,BF,20- 70,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.198,ADAP,,FER CIM,20- 70,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.199,ADAP,,TUBE,20- 70,b,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.200,ADAP,,BF,20-201,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.89,OBS,555.23,BF,20-202,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.8,OBS,252.4,BF,20-203,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.201,OBS,411.431,BF,20-III- 501,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.9,ADAP,,BF,21-  1,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.10,ADAP,,FER DANS TAS PIERRES,21-  1,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.408,OBS,435.992,BF,21-  3,a,BRL_INFRA_GEODESIE,RBNC
BRL_INFRA_GEOREP.409,OBS,439.829,RBpm SUR ROCHER,21-  3,b,BRL_INFRA_GEODESIE,RBNC
BRL_INFRA_GEOREP.410,OBS,440.061,RBGM SUR REGARD OPT,21-  3,c,BRL_INFRA_GEODESIE,RBNC
BRL_INFRA_GEOREP.90,ADAP,,BF,21-  4,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.91,ADAP,,FER CIM,21-  4,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.92,ADAP,,TUBE,21-  4,b,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.202,OBS,181.236,BF,21-  6,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.203,ADAP,,TUBE,21-  6,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.11,ADAP,,BF,21- 12,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.12,ADAP,,FER CIM,21- 12,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.13,ADAP,,RAIL,21- 12,b,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.14,ADAP,,BF,21- 13,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.15,ADAP,,RB SUR ROCHER,21- 13,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.93,ADAP,,BF,21- 19,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.94,ADAP,,BOULON SUR ROCHER,21- 19,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.95,ADAP,,TUBE,21- 19,b,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.204,ADAP,,BF,21- 22,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.205,ADAP,,POINTEROLLE,21- 22,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.206,ADAP,,POINTEROLLE,21- 22,b,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.207,ADAP,,TUBE,21- 22,c,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.208,ADAP,,TIREFOND,21- 22,d,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.209,ADAP,,CORNIERE DANS TAS DE PIERRES,21- 22,e,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.210,ADAP,,RB,21- 22,f,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.96,ADAP,,BF,21- 27,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.97,ADAP,,TUBE,21- 27,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.98,OBS,771.780,BF,21- 33,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.99,ADAP,,TUBE,21- 33,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.100,ADAP,,CLOU SUR ROCHER,21- 33,b,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.16,ADAP,,BF,21- 79,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.17,ADAP,,TUBE,21- 79,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.18,ADAP,,BF,21-210,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.214,OBS,145.443,BF,23-  1,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.215,ADAP,,TUBE,23-  1,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.211,OBS,109.454,BF,23-  2,a,BRL_INFRA_GEODESIE,RBNC
BRL_INFRA_GEOREP.212,OBS,87.084,RBpm SUR REGARD OPT,23-  2,b,BRL_INFRA_GEODESIE,RBNC
BRL_INFRA_GEOREP.213,OBS,75.991,RN MEDAILLON,23-  2,c,BRL_INFRA_GEODESIE,RBNC
BRL_INFRA_GEOREP.216,ADAP,,BF,23-  3,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.217,ADAP,,CLOU CIM,23-  3,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.218,OBS,222.353,BF,23-  4,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.219,ADAP,,TUBE,23-  4,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.220,OBS,357.407,BF,23-  5,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.221,ADAP,,TUBE,23-  5,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.222,OBS,263.315,BF,23-  6,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.223,ADAP,,BF,23-  7,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.224,ADAP,,TUBE,23-  7,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.225,OBS,245.8,BF,23-  8,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.226,ADAP,,TUBE,23-  8,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.227,ADAP,,BF,23-  9,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.228,ADAP,,TUBE,23-  9,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.229,ADAP,,BF,23- 10,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.230,ADAP,,TUBE,23- 10,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.231,ADAP,,CLOU,23- 10,b,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.232,OBS,223.67,BF,23- 11,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.233,ADAP,,TUBE,23- 11,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.234,OBS,215.48,BF,23- 12,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.235,ADAP,,TUBE,23- 12,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.236,OBS,342.05,BF,23- 13,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.237,ADAP,,TUBE,23- 13,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.238,ADAP,,BF,23- 14,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.239,OBS,414.315,BF,23- 15,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.240,ADAP,,TUBE,23- 15,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.241,GRA,,TAS DE PIERRES,23- 15,b,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.242,ADAP,,BF,23- 16,b,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.243,ADAP,,BF,23- 17,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.244,ADAP,,TUBE,23- 17,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.245,ADAP,,BF,23- 18,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.246,OBS,197.849,BF,23- 18,b,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.247,ADAP,,FER CIM,23- 18,c,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.448,ADAP,,,23- 18,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.248,ADAP,,BF,23- 19,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.249,ADAP,,TUBE,23- 19,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.250,GRA,,TAS DE PIERRES,23- 19,b,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.251,GRA,,TAS DE PIERRES,23- 19,c,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.252,ADAP,,BF,23- 20,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.253,ADAP,,CORNIERE,23- 20,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.254,OBS,257.651,BF,23- 21,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.255,ADAP,,TUBE,23- 21,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.256,OBS,302.041,BF,23- 22,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.257,ADAP,,TUBE,23- 22,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.258,OBS,156.883,BF,23- 23,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.259,ADAP,,BF,23- 24,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.260,ADAP,,TUBE,23- 24,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.261,ADAP,,TUBE,23- 25,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.262,OBS,140.444,BF,23- 26,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.263,ADAP,,TUBE,23- 26,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.264,OBS,151.408,BF,23- 27,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.265,ADAP,,TUBE,23- 27,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.266,OBS,205.145,BF,23- 28,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.267,ADAP,,TUBE,23- 28,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.268,ADAP,,BF,23- 29,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.269,ADAP,,BF,23- 29,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.270,ADAP,,BF,23- 30,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.271,OBS,177.321,BF,23- 31,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.272,ADAP,,TUBE,23- 31,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.273,ADAP,,BF,23- 32,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.274,ADAP,,RBGM,23- 32,b,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.275,ADAP,,RBGM,23- 32,c,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.276,OBS,126.378,RBGM,23- 32,d,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.277,OBS,194.443,BF,23- 33,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.278,ADAP,,TUBE,23- 33,a,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.279,ADAP,,BF,23- 34,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.280,ADAP,,TUBE,23- 34,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.281,ADAP,,BF,23- 35,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.282,ADAP,,BF,23- 35,a,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.19,ADAP,,BF,23- 36,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.20,ADAP,,TUBE,23- 36,c,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.283,OBS,85.336,BF,23- 37,a,BRL_INFRA_GEODESIE,RBNC
BRL_INFRA_GEOREP.284,OBS,85.294,BF,23- 37,b,BRL_INFRA_GEODESIE,RBNC
BRL_INFRA_GEOREP.285,OBS,221.325,BF,23-201,./,BRL_INFRA_GEODESIE,RDNC
BRL_INFRA_GEOREP.286,ADAP,,BF,23-202,./,BRL_INFRA_GEODESIE,
BRL_INFRA_GEOREP.287,ADAP,,BF,23-203,./,BRL_INFRA_GEODESIE,
