IDENTSTF,CODE_PREC,H_ELLIP,MAT,NUMERO,INDICE,RESEAU,RATTACH
MTD_INFRA_GNIREP.6,ADAP,62.89,,AC-12 bis,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.7,OBS,62.36,,AC-12 bis a,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.80,GRA,,,AC-12 bis b,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.8,OBS,70.20,,AC-13 bis,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.9,OBS,75.63,,AC-14 a,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.10,OBS,72.84,,AC-16,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.94,GRA,,,AC-16 bis,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.11,OBS,73.05,,AC-17,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.12,ADAP,,,AC-18,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.13,OBS,78.62,,AC-19,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.76,OBS,65.12,,AC-2 bis,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.14,OBS,81.81,,AC-20,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.15,OBS,92.08,,AC-21,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.16,OBS,159.47,,AC-22,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.17,OBS,232.51,,AC-23 a,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.18,OBS,276.49,,AC-24 bis,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.19,OBS,,,AC-26,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.20,OBS,210.48,,AC-29,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.77,ADAP,,,AC-3,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.21,OBS,280.346,,AC-30,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.22,OBS,305.84,,AC-31,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.23,OBS,317.19,,AC-32,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.24,OBS,320.02,,AC-33 bis,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.25,OBS,,,AC-34,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.26,OBS,244.45,,AC-35,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.27,OBS,183.32,,AC-35 a,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.28,OBS,160.24,,AC-37,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.29,OBS,176.72,,AC-38,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.30,OBS,188.83,,AC-38 a,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.31,OBS,208.25,,AC-39,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.79,OBS,,,AC-4 bis,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.32,OBS,217.92,,AC-40,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.33,OBS,221.98,,AC-41,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.81,ADAP,,,AC-42,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.34,OBS,64.49,,AC-6,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.35,OBS,64.60,,AC-7 bis,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.36,OBS,66.75,,AC-8,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.37,OBS,64.31,,AC-9 bis,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.2,OBS,235.17,,Aa.k3n3-1,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.38,OBS,62.687,,C.ab-1,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.39,OBS,66.75,,C.ab-1 a,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.40,OBS,74.36,,C.ab-10 a,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.41,OBS,75.17,,C.ab-10 bis,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.42,OBS,66.78,,C.ab-11 a,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.43,OBS,66.47,,C.ab-11 c,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.44,OBS,66.816,,C.ab-13,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.45,OBS,64.57,,C.ab-14,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.46,ADAP,,,C.ab-16,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.47,OBS,69.04,,C.ab-17,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.48,OBS,66.65,,C.ab-2 a,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.49,OBS,109.87,,C.ab-20,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.50,OBS,123.17,,C.ab-26,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.51,OBS,200.784,,C.ab-27,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.93,GRA,,,C.ab-27 bis,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.52,OBS,94.710,,C.ab-30,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.53,OBS,67.879,,C.ab-31,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.54,OBS,77.614,,C.ab-32,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.55,OBS,90.022,,C.ab-34,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.56,OBS,259.37,,C.ab-35,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.57,OBS,385.72,,C.ab-36,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.58,OBS,380.85,,C.ab-37,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.59,OBS,322.53,,C.ab-38,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.85,GRA,,,C.ab-39,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.60,ADAP,62.72,,C.ab-4,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.61,OBS,246.56,,C.ab-40,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.62,OBS,261.52,,C.ab-41,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.63,OBS,237.25,,C.ab-42,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.86,GRA,,,C.ab-44,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.87,GRA,,,C.ab-45,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.88,OBS,68.55,,C.ab-46,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.64,OBS,127.89,,C.ab-47,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.65,OBS,265.30,,C.ab-49,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.66,OBS,63.24,,C.ab-5 a,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.89,GRA,,,C.ab-50,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.90,GRA,,,C.ab-51,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.91,ADAP,,,C.ab-52,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.92,ADAP,,,C.ab-53,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.84,GRA,,,C.ab-6 bis,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.67,OBS,67.32,,C.ab-7 a,,MTD_INFRA_NIVELLEMENT,RCNC
